Cycle: 15  AE.A244  1.562_X	Cycle: 15  AE.A244  1.562_Y	Cycle: 16  AE.A244  3.125_X	Cycle: 16  AE.A244  3.125_Y	Cycle: 17  AE.A244  6.25 _X	Cycle: 17  AE.A244  6.25 _Y	Cycle: 18  AE.A244  12.5 _X	Cycle: 18  AE.A244  12.5 _Y	Cycle: 19  AE.A244  25 µg_X	Cycle: 19  AE.A244  25 µg_Y	Cycle: 20  AE.A244  50 µg_X	Cycle: 20  AE.A244  50 µg_Y	Cycle: 21  AE.A244  100 µ_X	Cycle: 21  AE.A244  100 µ_Y	Cycle: 22  AE.A244  200 µ_X	Cycle: 22  AE.A244  200 µ_Y
470.14	0.376922	470.24	1.87613	470.24	4.03528	470.24	7.26401	470.14	16.1591	470.14	32.1465	470.24	53.7682	470.24	86.4426
470.24	0.371858	470.34	1.87613	470.34	4.03528	470.34	7.25931	470.24	16.1611	470.24	32.1437	470.34	53.7682	470.34	86.4379
470.34	0.378876	470.44	1.87613	470.44	4.03528	470.44	7.26437	470.34	16.1583	470.34	32.1535	470.44	53.7682	470.44	86.4379
470.44	0.383942	470.54	1.87613	470.54	4.03528	470.54	7.25735	470.44	16.1583	470.44	32.1535	470.54	53.7682	470.54	86.4379
470.54	0.376926	470.64	1.88589	470.64	4.05481	470.64	7.26712	470.54	16.1583	470.54	32.1504	470.64	53.7733	470.64	86.4476
470.64	0.386688	470.74	1.88589	470.74	4.04504	470.74	7.26712	470.64	16.1681	470.64	32.1555	470.74	53.7761	470.74	86.4476
470.74	0.386688	470.84	1.88589	470.84	4.05481	470.84	7.26712	470.74	16.1681	470.74	32.1555	470.84	53.7761	470.84	86.4476
470.84	0.393341	470.94	1.88589	470.94	4.05481	470.94	7.27377	470.84	16.1681	470.84	32.1457	470.94	53.7858	470.94	86.4476
470.94	0.388641	471.04	1.88589	471.04	4.05481	471.04	7.26907	470.94	16.1681	470.94	32.141	471.04	53.7858	471.04	86.4476
471.04	0.388638	471.14	1.87143	471.14	4.04505	471.14	7.25931	471.04	16.1681	471.04	32.1437	471.14	53.7761	471.14	86.441
471.14	0.378876	471.24	1.86911	471.24	4.04504	471.24	7.26907	471.14	16.1583	471.14	32.1242	471.24	53.7761	471.24	86.4457
471.24	0.378876	471.34	1.87924	471.34	4.04816	471.34	7.26749	471.24	16.1583	471.24	32.1242	471.34	53.7792	471.34	86.4488
471.34	0.385102	471.44	1.88083	471.44	4.05951	471.44	7.27182	471.34	16.1614	471.34	32.1273	471.44	53.7776	471.44	86.4504
471.44	0.391387	471.54	1.87143	471.54	4.05481	471.54	7.26712	471.44	16.163	471.44	32.1289	471.54	53.7682	471.54	86.4457
471.54	0.386691	471.64	1.87418	471.64	4.06457	471.64	7.27689	471.54	16.1681	471.54	32.1242	471.64	53.778	471.64	86.4457
471.64	0.393341	471.74	1.87418	471.74	4.06458	471.74	7.27689	471.64	16.1779	471.64	32.134	471.74	53.7733	471.74	86.4457
471.74	0.398407	471.84	1.87418	471.84	4.06458	471.84	7.27219	471.74	16.1779	471.74	32.134	471.84	53.7663	471.84	86.4457
471.84	0.398405	471.94	1.87222	471.94	4.05792	471.94	7.25852	471.84	16.1779	471.84	32.134	471.94	53.7694	471.94	86.4488
471.94	0.391756	472.04	1.87924	472.04	4.06262	472.04	7.27493	471.94	16.1665	471.94	32.1273	472.04	53.7741	472.04	86.4535
472.04	0.396453	472.14	1.87887	472.14	4.05951	472.14	7.27182	472.04	16.1642	472.04	32.132	472.14	53.771	472.14	86.4504
472.14	0.39334	472.24	1.87418	472.24	4.05481	472.24	7.2554	472.14	16.1611	472.14	32.1289	472.24	53.7663	472.24	86.4457
472.24	0.388643	472.34	1.87418	472.34	4.05481	472.34	7.26712	472.24	16.1564	472.24	32.1242	472.34	53.7565	472.34	86.4457
472.34	0.388641	472.44	1.86441	472.44	4.05481	472.44	7.26712	472.34	16.1564	472.34	32.1242	472.44	53.7565	472.44	86.4457
472.44	0.388641	472.54	1.8613	472.54	4.04504	472.54	7.26712	472.44	16.1564	472.44	32.1242	472.54	53.7565	472.54	86.4457
472.54	0.388638	472.64	1.84683	472.64	4.03528	472.64	7.25424	472.54	16.1564	472.54	32.1242	472.64	53.7468	472.64	86.4359
472.64	0.378876	472.74	1.84683	472.74	4.03528	472.74	7.25931	472.64	16.1466	472.64	32.1144	472.74	53.7468	472.74	86.4359
472.74	0.378876	472.84	1.84683	472.84	4.03528	472.84	7.25931	472.74	16.1466	472.74	32.1242	472.84	53.7468	472.84	86.4359
472.84	0.378876	472.94	1.84683	472.94	4.03528	472.94	7.25931	472.84	16.1466	472.84	32.1144	472.94	53.7565	472.94	86.4359
472.94	0.378876	473.04	1.84683	473.04	4.03528	473.04	7.25931	472.94	16.1466	472.94	32.1242	473.04	53.7518	473.04	86.4359
473.04	0.378879	473.14	1.85659	473.14	4.04504	473.14	7.26437	473.04	16.1435	473.04	32.1242	473.14	53.7546	473.14	86.4359
473.14	0.388638	473.24	1.84214	473.24	4.03217	473.24	7.24759	473.14	16.1517	473.14	32.134	473.24	53.7351	473.24	86.4261
473.24	0.378879	473.34	1.84018	473.34	4.03253	473.34	7.25265	473.24	16.1466	473.24	32.1242	473.34	53.7401	473.34	86.4312
473.34	0.383937	473.44	1.82339	473.44	4.01575	473.44	7.23587	473.34	16.1517	473.34	32.1293	473.44	53.7233	473.44	86.4144
473.44	0.362457	473.54	1.82339	473.54	4.01575	473.54	7.23587	473.44	16.1349	473.44	32.1125	473.54	53.7233	473.54	86.4144
473.54	0.35544	473.64	1.83279	473.64	4.02356	473.64	7.25034	473.54	16.1251	473.54	32.1125	473.64	53.728	473.64	86.4191
473.64	0.360139	473.74	1.83743	473.74	4.02746	473.74	7.25265	473.64	16.1298	473.64	32.1125	473.74	53.7303	473.74	86.4214
473.74	0.359344	473.84	1.8281	473.84	4.01575	473.84	7.24253	473.74	16.1419	473.74	32.1078	473.84	53.7331	473.84	86.4211
473.84	0.347629	473.94	1.84488	473.94	4.02551	473.94	7.25735	473.84	16.1349	473.84	32.0977	473.94	53.7429	473.94	86.4261
473.94	0.357391	474.04	1.84488	474.04	4.02551	474.04	7.25735	473.94	16.1447	473.94	32.1058	474.04	53.7429	474.04	86.4164
474.04	0.357391	474.14	1.84488	474.14	4.02081	474.14	7.25265	474.04	16.1447	474.04	32.1105	474.14	53.7429	474.14	86.4164
474.14	0.357388	474.24	1.83042	474.24	4.00873	474.24	7.24057	474.14	16.1447	474.14	32.1105	474.24	53.7331	474.24	86.4066
474.24	0.347629	474.34	1.83786	474.34	4.01105	474.34	7.24289	474.24	16.1318	474.24	32.1008	474.34	53.7331	474.34	86.4066
474.34	0.357391	474.44	1.84488	474.44	4.00403	474.44	7.23587	474.34	16.1271	474.34	32.1008	474.44	53.7331	474.44	86.4097
474.44	0.357391	474.54	1.84488	474.54	4.00403	474.54	7.24057	474.44	16.1368	474.44	32.0977	474.54	53.7331	474.54	86.4144
474.54	0.352692	474.64	1.84488	474.64	4.00403	474.64	7.24759	474.54	16.1368	474.54	32.093	474.64	53.73	474.64	86.4144
474.64	0.345673	474.74	1.84995	474.74	4.00403	474.74	7.25735	474.64	16.1368	474.64	32.093	474.74	53.7155	474.74	86.4144
474.74	0.355438	474.84	1.8234	474.84	3.99427	474.84	7.24759	474.74	16.1368	474.74	32.1027	474.84	53.7155	474.84	86.4047
474.84	0.345676	474.94	1.84293	474.94	4.00403	474.94	7.25735	474.84	16.1271	474.84	32.0785	474.94	53.7253	474.94	86.4027
474.94	0.355438	475.04	1.84293	475.04	4.00092	475.04	7.25735	474.94	16.1368	474.94	32.0812	475.04	53.7253	475.04	86.4027
475.04	0.355435	475.14	1.83316	475.14	3.98645	475.14	7.23782	475.04	16.1321	475.04	32.091	475.14	53.7089	475.14	86.3929
475.14	0.345673	475.24	1.83005	475.24	3.98645	475.24	7.24759	475.14	16.1154	475.14	32.0812	475.24	53.7136	475.24	86.3929
475.24	0.345673	475.34	1.83005	475.34	3.99115	475.34	7.25229	475.24	16.1154	475.24	32.0812	475.34	53.7183	475.34	86.3879
475.34	0.350374	475.44	1.83707	475.44	3.99347	475.44	7.25931	475.34	16.1201	475.34	32.0859	475.44	53.7253	475.44	86.3949
475.44	0.357392	475.54	1.84018	475.54	3.98956	475.54	7.26242	475.44	16.1337	475.44	32.093	475.54	53.7186	475.54	86.398
475.54	0.360509	475.64	1.85464	475.64	4.00402	475.64	7.27689	475.54	16.1224	475.54	32.0863	475.64	53.7429	475.64	86.4125
475.64	0.374969	475.74	1.84995	475.74	4.00403	475.74	7.27689	475.64	16.1466	475.64	32.1008	475.74	53.7429	475.74	86.4125
475.74	0.374969	475.84	1.84293	475.84	3.99933	475.84	7.27689	475.74	16.1466	475.74	32.1008	475.84	53.7331	475.84	86.4027
475.84	0.384735	475.94	1.84293	475.94	3.99231	475.94	7.27689	475.84	16.1466	475.84	32.0977	475.94	53.7331	475.94	86.4074
475.94	0.371857	476.04	1.84293	476.04	3.99701	476.04	7.26712	475.94	16.1419	475.94	32.093	476.04	53.7429	476.04	86.4047
476.04	0.367158	476.14	1.84763	476.14	4.00873	476.14	7.28159	476.04	16.1349	476.04	32.093	476.14	53.7476	476.14	86.4094
476.14	0.371859	476.24	1.85464	476.24	4.01105	476.24	7.2886	476.14	16.1396	476.14	32.0977	476.24	53.7546	476.24	86.4164
476.24	0.378874	476.34	1.85464	476.34	4.00403	476.34	7.2886	476.24	16.1466	476.24	32.1144	476.34	53.7515	476.34	86.4164
476.34	0.378876	476.44	1.85465	476.44	4.00403	476.44	7.27884	476.34	16.1466	476.34	32.1047	476.44	53.7468	476.44	86.4097
476.44	0.378877	476.54	1.85776	476.54	4.00403	476.54	7.27725	476.44	16.1466	476.44	32.1047	476.54	53.7499	476.54	86.4175
476.54	0.38199	476.64	1.86246	476.64	4.00403	476.64	7.27963	476.54	16.1466	476.54	32.1078	476.64	53.7546	476.64	86.4269
476.64	0.386688	476.74	1.86246	476.74	4.00403	476.74	7.28665	476.64	16.1466	476.64	32.1125	476.74	53.7546	476.74	86.4242
476.74	0.386688	476.84	1.85269	476.84	3.98957	476.84	7.27689	476.74	16.1466	476.74	32.1125	476.84	53.7448	476.84	86.4097
476.84	0.376923	476.94	1.85935	476.94	3.98255	476.94	7.27689	476.84	16.1321	476.84	32.1027	476.94	53.7382	476.94	86.4027
476.94	0.372224	477.04	1.85934	477.04	3.97748	477.04	7.28158	476.94	16.1251	476.94	32.1125	477.04	53.7476	477.04	86.4043
477.04	0.374605	477.14	1.86636	477.14	3.98449	477.14	7.2886	477.04	16.1298	477.04	32.1172	477.14	53.7546	477.14	86.4066
477.14	0.388641	477.24	1.86636	477.24	3.98138	477.24	7.2886	477.14	16.1337	477.14	32.1242	477.24	53.7546	477.24	86.4066
477.24	0.388641	477.34	1.86166	477.34	3.97668	477.34	7.2886	477.24	16.129	477.24	32.1242	477.34	53.7546	477.34	86.4066
477.34	0.374176	477.44	1.86441	477.44	3.97668	477.44	7.2886	477.34	16.129	477.34	32.1242	477.44	53.7593	477.44	86.4164
477.44	0.37692	477.54	1.85465	477.54	3.96692	477.54	7.26908	477.44	16.1243	477.44	32.1242	477.54	53.7518	477.54	86.4066
477.54	0.367157	477.64	1.85464	477.64	3.96692	477.64	7.26907	477.54	16.1122	477.54	32.1144	477.64	53.7495	477.64	86.4066
477.64	0.367157	477.74	1.85971	477.74	3.96692	477.74	7.27884	477.64	16.1193	477.64	32.1144	477.74	53.7565	477.74	86.4066
477.74	0.367157	477.84	1.8558	477.84	3.96533	477.84	7.28195	477.74	16.1193	477.74	32.1097	477.84	53.7596	477.84	86.4097
477.84	0.370271	477.94	1.86051	477.94	3.96301	477.94	7.28665	477.84	16.1224	477.84	32.1058	477.94	53.7741	477.94	86.4144
477.94	0.374971	478.04	1.8652	478.04	3.95795	478.04	7.29135	477.94	16.1271	477.94	32.1105	478.04	53.7788	478.04	86.4191
478.04	0.379668	478.14	1.85739	478.14	3.95325	478.14	7.28195	478.04	16.1318	478.04	32.1152	478.14	53.7788	478.14	86.4047
478.14	0.374969	478.24	1.84604	478.24	3.95325	478.24	7.27493	478.14	16.1271	478.14	32.1203	478.24	53.7858	478.24	86.4047
478.24	0.374969	478.34	1.85074	478.34	3.95013	478.34	7.27493	478.24	16.1271	478.24	32.1172	478.34	53.7858	478.34	86.4
478.34	0.374971	478.44	1.85544	478.44	3.95014	478.44	7.27963	478.34	16.1271	478.34	32.1125	478.44	53.7905	478.44	86.3976
478.44	0.379671	478.54	1.85934	478.54	3.95715	478.54	7.28665	478.44	16.1271	478.44	32.1172	478.54	53.7975	478.54	86.4047
478.54	0.396454	478.64	1.85776	478.64	3.95715	478.64	7.28665	478.54	16.1271	478.54	32.1242	478.64	53.8073	478.64	86.3949
478.64	0.396455	478.74	1.86246	478.74	3.96027	478.74	7.28976	478.64	16.1271	478.64	32.1242	478.74	53.8057	478.74	86.398
478.74	0.399566	478.84	1.86246	478.84	3.96496	478.84	7.29446	478.74	16.1302	478.74	32.1273	478.84	53.7936	478.84	86.4027
478.84	0.404266	478.94	1.86245	478.94	3.96496	478.94	7.30423	478.84	16.1302	478.84	32.132	478.94	53.7936	478.94	86.4027
478.94	0.394498	479.04	1.85269	479.04	3.96497	479.04	7.29447	478.94	16.1232	478.94	32.1418	479.04	53.7839	479.04	86.3929
479.04	0.384737	479.14	1.85739	479.14	3.9599	479.14	7.29605	479.04	16.1251	479.04	32.1176	479.14	53.7933	479.14	86.3945
479.14	0.389437	479.24	1.86441	479.24	3.97668	479.24	7.29837	479.14	16.1298	479.14	32.1199	479.24	53.8073	479.24	86.3969
479.24	0.396452	479.34	1.87418	479.34	3.97668	479.34	7.29837	479.24	16.1368	479.24	32.1293	479.34	53.8073	479.34	86.3969
479.34	0.396454	479.44	1.87418	479.44	3.97669	479.44	7.29837	479.34	16.1337	479.34	32.132	479.44	53.8073	479.44	86.3969
479.44	0.396455	479.54	1.88235	479.54	3.97003	479.54	7.29678	479.44	16.1204	479.44	32.132	479.54	53.8007	479.54	86.4
479.54	0.409334	479.64	1.87027	479.64	3.97473	479.64	7.29446	479.54	16.1251	479.54	32.1351	479.64	53.8054	479.64	86.3949
479.64	0.418732	479.74	1.87027	479.74	3.97473	479.74	7.29446	479.64	16.14	479.64	32.1398	479.74	53.8054	479.74	86.3949
479.74	0.425751	479.84	1.86051	479.84	3.96497	479.84	7.2847	479.74	16.1447	479.74	32.1398	479.84	53.7956	479.84	86.3851
479.84	0.415985	479.94	1.87027	479.94	3.97473	479.94	7.29446	479.84	16.1232	479.84	32.1398	479.94	53.7909	479.94	86.3851
479.94	0.415985	480.04	1.87027	480.04	3.97473	480.04	7.29446	479.94	16.1349	479.94	32.1398	480.04	53.7886	480.04	86.3851
480.04	0.415985	480.14	1.87027	480.14	3.97473	480.14	7.28976	480.04	16.1318	480.04	32.1398	480.14	53.7909	480.14	86.3851
480.14	0.415985	480.24	1.86716	480.24	3.97473	480.24	7.29251	480.14	16.1271	480.14	32.1465	480.24	53.7839	480.24	86.3851
480.24	0.415985	480.34	1.86246	480.34	3.97473	480.34	7.29251	480.24	16.1271	480.24	32.1418	480.34	53.7839	480.34	86.3804
480.34	0.415985	480.44	1.86246	480.44	3.97473	480.44	7.2894	480.34	16.1271	480.34	32.1418	480.44	53.7839	480.44	86.3734
480.44	0.411287	480.54	1.86716	480.54	3.97943	480.54	7.2894	480.44	16.1271	480.44	32.1371	480.54	53.7886	480.54	86.3781
480.54	0.408968	480.64	1.8859	480.64	3.99621	480.64	7.29642	480.54	16.1415	480.54	32.1348	480.64	53.7956	480.64	86.382
480.64	0.415986	480.74	1.88431	480.74	3.99933	480.74	7.29483	480.64	16.1439	480.64	32.1516	480.74	53.7987	480.74	86.3804
480.74	0.419097	480.84	1.88669	480.84	4.00403	480.84	7.29251	480.74	16.14	480.74	32.1547	480.84	53.8034	480.84	86.3851
480.84	0.423796	480.94	1.88394	480.94	3.99896	480.94	7.29721	480.84	16.1544	480.84	32.1711	480.94	53.7983	480.94	86.3715
480.94	0.428499	481.04	1.88394	481.04	4.00598	481.04	7.29446	480.94	16.1365	480.94	32.159	481.04	53.8054	481.04	86.3949
481.04	0.430817	481.14	1.88394	481.14	4.00909	481.14	7.29135	481.04	16.1419	481.04	32.173	481.14	53.8054	481.14	86.3949
481.14	0.423798	481.24	1.88394	481.24	4.01379	481.24	7.29642	481.14	16.1466	481.14	32.173	481.24	53.8054	481.24	86.3832
481.24	0.423798	481.34	1.88705	481.34	4.02356	481.34	7.29953	481.24	16.1564	481.24	32.1801	481.34	53.8085	481.34	86.3832
481.34	0.426911	481.44	1.88864	481.44	4.02045	481.44	7.30112	481.34	16.1564	481.34	32.1808	481.44	53.8101	481.44	86.3801
481.44	0.428497	481.54	1.88705	481.54	4.01886	481.54	7.29953	481.44	16.1533	481.44	32.1848	481.54	53.8085	481.54	86.3816
481.54	0.426912	481.64	1.89176	481.64	4.02356	481.64	7.31595	481.54	16.1517	481.54	32.1859	481.64	53.8132	481.64	86.4027
481.64	0.431612	481.74	1.89645	481.74	4.03802	481.74	7.32065	481.64	16.1564	481.64	32.1808	481.74	53.8179	481.74	86.4043
481.74	0.448027	481.84	1.90347	481.84	4.04504	481.84	7.32767	481.74	16.1708	481.74	32.1953	481.84	53.8249	481.84	86.4066
481.84	0.455045	481.94	1.90347	481.94	4.03528	481.94	7.32767	481.84	16.1779	481.84	32.2023	481.94	53.8054	481.94	86.3969
481.94	0.449982	482.04	1.90347	482.04	4.03528	482.04	7.32297	481.94	16.1681	481.94	32.1926	482.04	53.8054	482.04	86.3969
482.04	0.457001	482.14	1.90347	482.14	4.03528	482.14	7.31595	482.04	16.1634	482.04	32.2023	482.14	53.8101	482.14	86.3969
482.14	0.462065	482.24	1.89877	482.24	4.03058	482.24	7.32102	482.14	16.1564	482.14	32.2023	482.24	53.8124	482.24	86.3922
482.24	0.450349	482.34	1.89645	482.34	4.02826	482.34	7.3187	482.24	16.1614	482.24	32.1976	482.34	53.8101	482.34	86.3851
482.34	0.452727	482.44	1.89059	482.44	4.02551	482.44	7.32571	482.34	16.1591	482.34	32.1953	482.44	53.8073	482.44	86.3851
482.44	0.452301	482.54	1.89566	482.54	4.03528	482.54	7.32571	482.44	16.1564	482.44	32.1926	482.54	53.8073	482.54	86.3851
482.54	0.445282	482.64	1.89566	482.64	4.03528	482.64	7.32571	482.54	16.1564	482.54	32.1926	482.64	53.8073	482.64	86.3851
482.64	0.455048	482.74	1.89566	482.74	4.03839	482.74	7.33548	482.64	16.1564	482.64	32.2023	482.74	53.8073	482.74	86.3851
482.74	0.459747	482.84	1.89566	482.84	4.04309	482.84	7.33548	482.74	16.1564	482.74	32.2023	482.84	53.8073	482.84	86.3851
482.84	0.471832	482.94	1.89096	482.94	4.04309	482.94	7.33548	482.84	16.1661	482.84	32.2023	482.94	53.8171	482.94	86.3754
482.94	0.464813	483.04	1.88394	483.04	4.04974	483.04	7.34213	482.94	16.1661	482.94	32.2023	483.04	53.8171	483.04	86.3754
483.04	0.464816	483.14	1.89371	483.14	4.05481	483.14	7.3472	483.04	16.163	483.04	32.2121	483.14	53.8268	483.14	86.3851
483.14	0.474579	483.24	1.89371	483.24	4.05481	483.24	7.3472	483.14	16.1681	483.14	32.2219	483.24	53.8268	483.24	86.3851
483.24	0.474579	483.34	1.89371	483.34	4.05481	483.34	7.35226	483.24	16.1779	483.24	32.2219	483.34	53.8268	483.34	86.3851
483.34	0.471466	483.44	1.89371	483.44	4.05481	483.44	7.34524	483.34	16.1779	483.34	32.2172	483.44	53.8268	483.44	86.3851
483.44	0.469878	483.54	1.88901	483.54	4.06183	483.54	7.34055	483.44	16.1779	483.44	32.2148	483.54	53.8221	483.54	86.3687
483.54	0.469877	483.64	1.89175	483.64	4.05481	483.64	7.34329	483.54	16.1782	483.54	32.2125	483.64	53.8151	483.64	86.3617
483.64	0.462857	483.74	1.88199	483.74	4.04035	483.74	7.33353	483.64	16.1611	483.64	32.1984	483.74	53.8054	483.74	86.3519
483.74	0.453097	483.84	1.87888	483.84	4.03333	483.84	7.33353	483.74	16.1466	483.74	32.1887	483.84	53.8007	483.84	86.3519
483.84	0.46756	483.94	1.87418	483.94	4.04309	483.94	7.33353	483.84	16.1466	483.84	32.1887	483.94	53.7936	483.94	86.3422
483.94	0.474579	484.04	1.87418	484.04	4.04309	484.04	7.34525	483.94	16.1466	483.94	32.1887	484.04	53.7936	484.04	86.3472
484.04	0.47458	484.14	1.88864	484.14	4.04468	484.14	7.34994	484.04	16.1517	484.04	32.1953	484.14	53.7983	484.14	86.3449
484.14	0.479278	484.24	1.8859	484.24	4.04035	484.24	7.3472	484.14	16.1494	484.14	32.1953	484.24	53.7858	484.24	86.3422
484.24	0.462067	484.34	1.88589	484.34	4.0517	484.34	7.3472	484.24	16.1466	484.24	32.2023	484.34	53.7858	484.34	86.3324
484.34	0.455048	484.44	1.89566	484.44	4.047	484.44	7.3472	484.34	16.1466	484.34	32.2023	484.44	53.7858	484.44	86.3324
484.44	0.459747	484.54	1.89096	484.54	4.047	484.54	7.3472	484.44	16.1466	484.44	32.1976	484.54	53.7858	484.54	86.3324
484.54	0.466766	484.64	1.88394	484.64	4.0423	484.64	7.3472	484.54	16.1466	484.54	32.1953	484.64	53.7858	484.64	86.3324
484.64	0.466766	484.74	1.89371	484.74	4.03528	484.74	7.35696	484.64	16.1466	484.64	32.2023	484.74	53.7858	484.74	86.3324
484.74	0.466766	484.84	1.89371	484.84	4.03528	484.84	7.3472	484.74	16.1419	484.74	32.2023	484.84	53.7761	484.84	86.3324
484.84	0.466766	484.94	1.90347	484.94	4.04504	484.94	7.3472	484.84	16.1349	484.84	32.1976	484.94	53.7858	484.94	86.3195
484.94	0.466766	485.04	1.90347	485.04	4.05481	485.04	7.3472	484.94	16.1349	484.94	32.1906	485.04	53.7761	485.04	86.3148
485.04	0.466766	485.14	1.90347	485.14	4.04504	485.14	7.3472	485.04	16.1318	485.04	32.1875	485.14	53.7761	485.14	86.3148
485.14	0.466763	485.24	1.88901	485.24	4.04035	485.24	7.33432	485.14	16.1271	485.14	32.1828	485.24	53.7761	485.24	86.3082
485.24	0.457004	485.34	1.88199	485.34	4.03333	485.34	7.32962	485.24	16.1173	485.24	32.173	485.34	53.7761	485.34	86.3129
485.34	0.452302	485.44	1.8984	485.44	4.03802	485.44	7.33743	485.34	16.1243	485.34	32.173	485.44	53.7808	485.44	86.3176
485.44	0.449979	485.54	1.89096	485.54	4.03058	485.54	7.33158	485.44	16.122	485.44	32.1777	485.54	53.7686	485.54	86.3101
485.54	0.442533	485.64	1.88394	485.64	4.02045	485.64	7.31985	485.54	16.1212	485.54	32.1703	485.64	53.7643	485.64	86.2933
485.64	0.435516	485.74	1.89371	485.74	4.02551	485.74	7.32297	485.64	16.1095	485.64	32.1633	485.74	53.7643	485.74	86.2933
485.74	0.432404	485.84	1.89059	485.84	4.02551	485.84	7.32455	485.74	16.1095	485.74	32.1633	485.84	53.7643	485.84	86.2902
485.84	0.427704	485.94	1.88589	485.94	4.02551	485.94	7.32297	485.84	16.1095	485.84	32.1633	485.94	53.7643	485.94	86.2855
485.94	0.427704	486.04	1.88589	486.04	4.02081	486.04	7.32767	485.94	16.1048	485.94	32.1586	486.04	53.7788	486.04	86.2855
486.04	0.427704	486.14	1.8859	486.14	4.01379	486.14	7.32767	486.04	16.1075	486.04	32.1516	486.14	53.7811	486.14	86.2855
486.14	0.427705	486.24	1.89059	486.24	4.02515	486.24	7.33237	486.14	16.1075	486.14	32.1563	486.24	53.7933	486.24	86.2902
486.24	0.432402	486.34	1.90738	486.34	4.0177	486.34	7.34408	486.24	16.1122	486.24	32.168	486.34	53.8073	486.34	86.2972
486.34	0.439418	486.44	1.89096	486.44	4.00128	486.44	7.33468	486.34	16.1193	486.34	32.1703	486.44	53.7909	486.44	86.2711
486.44	0.426115	486.54	1.88394	486.54	3.99426	486.54	7.32767	486.44	16.1028	486.44	32.1418	486.54	53.7792	486.54	86.2672
486.54	0.420685	486.64	1.87924	486.64	3.98956	486.64	7.32297	486.54	16.0958	486.54	32.1418	486.64	53.7866	486.64	86.2621
486.64	0.415985	486.74	1.86911	486.74	3.98254	486.74	7.32571	486.64	16.0958	486.64	32.1418	486.74	53.7936	486.74	86.2668
486.74	0.415985	486.84	1.86752	486.84	3.98254	486.84	7.33041	486.74	16.0958	486.74	32.1371	486.84	53.7936	486.84	86.2738
486.84	0.415985	486.94	1.86911	486.94	3.99231	486.94	7.33273	486.84	16.0958	486.84	32.1348	486.94	53.7936	486.94	86.2691
486.94	0.415985	487.04	1.86441	487.04	3.9892	487.04	7.32571	486.94	16.1025	486.94	32.1371	487.04	53.7936	487.04	86.2668
487.04	0.419098	487.14	1.87418	487.14	3.9845	487.14	7.32571	487.04	16.0978	487.04	32.1301	487.14	53.7987	487.14	86.2593
487.14	0.423798	487.24	1.87418	487.24	3.9845	487.24	7.32571	487.14	16.0978	487.14	32.1203	487.24	53.7964	487.24	86.2523
487.24	0.414032	487.34	1.86948	487.34	3.9798	487.34	7.32102	487.24	16.0931	487.24	32.1203	487.34	53.794	487.34	86.2426
487.34	0.419096	487.44	1.86246	487.44	3.96808	487.44	7.314	487.34	16.0814	487.34	32.1156	487.44	53.7702	487.44	86.2426
487.44	0.412079	487.54	1.86246	487.54	3.96106	487.54	7.314	487.44	16.0743	487.44	32.1086	487.54	53.7671	487.54	86.2426
487.54	0.408966	487.64	1.87222	487.64	3.96106	487.64	7.31399	487.54	16.0841	487.54	32.1086	487.64	53.7722	487.64	86.2328
487.64	0.394498	487.74	1.86246	487.74	3.9513	487.74	7.30423	487.64	16.0841	487.64	32.1086	487.74	53.7624	487.74	86.223
487.74	0.384738	487.84	1.86246	487.84	3.95129	487.84	7.30423	487.74	16.0646	487.74	32.0891	487.84	53.7624	487.84	86.223
487.84	0.380035	487.94	1.86246	487.94	3.95129	487.94	7.30423	487.84	16.0646	487.84	32.0891	487.94	53.7624	487.94	86.223
487.94	0.382782	488.04	1.87222	488.04	3.96106	488.04	7.30893	487.94	16.0646	487.94	32.0891	488.04	53.7624	488.04	86.2113
488.04	0.382785	488.14	1.88199	488.14	3.97082	488.14	7.32572	488.04	16.0646	488.04	32.0891	488.14	53.7675	488.14	86.2113
488.14	0.389436	488.24	1.88669	488.24	3.97552	488.24	7.33041	488.14	16.0743	488.14	32.0988	488.24	53.7749	488.24	86.216
